Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome
829,2027-04-09,Asset,1662,2768,2574,1999,559,0.5752823238530329,1.7987938092216509,4350,983,9,1.5592344275696444,0.8969378533067576,False,0.3180703188879804,1
830,2027-04-10,Asset,2592,4420,3367,618,2064,0.7599232967745277,2.9881851595998246,876,3282,8,1.4888207794615633,0.9057032155811203,False,0.5081766148814391,1
831,2027-04-11,Liability,2476,1036,3114,3145,1565,0.650451322429849,2.511976032886011,3647,3219,5,0.9842898611500428,0.8875512184405134,False,0.48446443172526577,1
832,2027-04-12,Asset,2156,1809,1643,1225,2949,0.7842244259402935,2.544526596608534,2047,2133,4,1.7575462570309974,0.8806120329923334,False,0.41905151267375307,1
833,2027-04-13,Asset,512,1086,2224,4701,1150,0.5597924583632937,2.160541369525724,1078,706,3,1.6665238108597633,0.8231885692202401,False,0.08299264104660671,1
834,2027-04-14,Asset,4293,3095,3670,2705,1468,0.3011477792184464,1.5440365615087497,1203,1871,9,0.8097273943644598,0.8845249046088756,False,0.8558871627146362,1
835,2027-04-15,Revenue,3827,3851,1728,3320,1830,0.36084522033459604,1.556379154627764,2892,860,1,1.924210861577869,0.9674073840419398,False,0.7606295993458708,1
836,2027-04-16,Expense,4526,2622,877,461,2086,0.778016995238155,1.0689661779129505,4606,3515,1,0.657383359498994,0.9206921968921256,False,0.9035159443990188,1
837,2027-04-17,Revenue,252,980,1169,3785,530,0.7374463383557821,2.0926176248435464,1424,3892,9,1.132001898988544,0.8696634669615069,False,0.029844644317252658,1
838,2027-04-18,Liability,1860,1817,622,4110,1727,0.41028874976576335,0.6352796653854951,1477,410,1,0.8129433169233813,0.9337093650672927,False,0.35854456255110384,1
839,2027-04-19,Revenue,4115,3706,444,3540,3621,0.4685319177932014,1.8820120198913934,2103,641,8,1.854892266931741,0.8442479881290207,False,0.8195012264922322,1
840,2027-04-20,Revenue,4495,908,2031,1823,808,0.2723233466823986,2.1996772808701097,1662,1092,6,0.7580132574720381,0.9516235441346121,False,0.8971790678659035,1
841,2027-04-21,Asset,4676,2110,3885,912,3606,0.3897713350825974,2.5111897412801967,4518,422,3,0.6004257570349791,0.8108323117814868,False,0.9341782502044154,1
842,2027-04-22,Liability,702,1035,1257,1309,2265,0.6170065604561723,2.1528157429042176,343,355,8,1.2270900155243285,0.8316392709218935,False,0.12183156173344235,1
843,2027-04-23,Liability,1983,575,2593,3591,2443,0.41807851253412176,1.7418679997155553,4441,1632,2,1.1459655732863134,0.8580987301243045,False,0.38368765331152904,1
844,2027-04-24,Expense,2971,1785,2139,861,2811,0.30516938582523756,0.7594402007432086,236,3083,2,1.1701090925511033,0.8907577351498521,False,0.5856500408830744,1
845,2027-04-25,Revenue,348,3849,623,4359,511,0.5987790981850027,1.3235611194587202,1612,1403,9,1.114899066204106,0.8221376725800476,False,0.04946852003270646,1
846,2027-04-26,Asset,577,2486,3191,589,1821,0.7735445485557675,0.712339201986852,2064,3853,8,0.9877551632253092,0.8681261836083023,False,0.09627964022894522,1
847,2027-04-27,Liability,3698,4204,3506,1680,3548,0.5218052240882214,2.1775006386480884,1064,917,8,1.3825726594728294,0.9276738200085219,False,0.7342600163532298,0
848,2027-04-28,Expense,1063,4460,986,3094,2753,0.5992282794716575,2.078150127681088,3701,512,1,1.623152724827586,0.8830813044248317,False,0.1956255110384301,1
849,2027-04-29,Liability,2147,3980,1414,1525,2604,0.3365379453234867,2.0157390628449354,388,1437,6,0.6340547126704545,0.9899535141508997,False,0.4172117743254293,1
850,2027-04-30,Liability,2378,2333,2884,532,567,0.28042444124125765,2.9330609410762243,285,3991,8,1.3337063865160226,0.9124717943396947,False,0.46443172526574,1
851,2027-05-01,Revenue,4457,3589,3581,3427,331,0.2483453198320906,2.9479804836178203,1836,2872,5,1.0674160436425404,0.8727009667781769,False,0.8894112837285364,1
852,2027-05-02,Expense,4337,2413,1129,2177,3242,0.3427279622136039,1.0354687776563336,2210,2692,3,0.616853912548915,0.8086148475954468,False,0.8648814390842191,1
853,2027-05-03,Asset,224,4045,2204,562,2108,0.5131013117608073,1.2418383156053634,4830,857,7,1.4388764092668596,0.9742653224355504,False,0.0241210139002453,0
854,2027-05-04,Asset,4998,594,2158,4751,1573,0.3418546844707434,1.8805962619747048,4303,3130,3,1.603902966900335,0.9213124276231371,False,1.0,1
855,2027-05-05,Liability,2741,1488,2775,2043,2766,0.578618688407602,1.553987154842869,3251,3007,7,1.0231079934894483,0.9763734603376776,False,0.5386345053147997,1
856,2027-05-06,Revenue,2654,2355,2151,1307,1815,0.7878726018491169,0.5867587558770261,1855,1353,7,0.8237760415341207,0.9315435340373837,False,0.5208503679476697,0
857,2027-05-07,Liability,2232,1260,1832,1054,677,0.23130481624746974,1.2561620526904176,4007,1739,5,1.0597200487122922,0.9343192579687432,False,0.4345870809484873,1
858,2027-05-08,Expense,2706,3353,456,2440,980,0.579388705031418,2.6252964087368222,2027,1105,4,1.998059377977443,0.8438844250114078,False,0.5314799672935405,1
859,2027-05-09,Asset,1462,3366,3190,1304,2762,0.4016180214084362,1.048544231181378,1521,3886,4,1.4973100214208763,0.9386910056849241,False,0.27718724448078497,1
860,2027-05-10,Revenue,3314,2741,2365,4704,3975,0.3268330986836031,0.6078517358636335,622,2147,5,1.0659714008715069,0.9362228996283097,False,0.6557645134914145,1
861,2027-05-11,Expense,4160,3870,1664,2443,899,0.2392433609305926,2.6425556649278117,3398,2750,9,1.2473952217050281,0.8915131441977003,False,0.8286999182338511,1
862,2027-05-12,Revenue,3269,1038,1500,2360,931,0.4793776298323193,2.8494882103642913,3112,1335,1,0.900139141332993,0.8637434451471871,False,0.6465658217497956,1
863,2027-05-13,Asset,4051,1602,1873,4283,158,0.39477534095844125,1.3717516358564286,3288,412,9,1.5871987806981356,0.866276147375116,False,0.8064186426819296,1
864,2027-05-14,Revenue,672,4264,2017,2901,1094,0.3442187179684172,2.008970292799715,3356,3478,9,0.5574320737517877,0.8215372025167261,False,0.11569910057236305,1
865,2027-05-15,Liability,4858,2548,2503,2361,3183,0.3448456703774858,2.208990666451187,2194,2175,7,0.7137537277654694,0.8342646880410242,False,0.9713818479149632,1
866,2027-05-16,Asset,2352,1076,3658,1246,1769,0.7401603905932768,2.248463577797563,4234,2164,2,0.6013671393456748,0.8437115706259485,False,0.4591169255928046,1
867,2027-05-17,Asset,3005,3459,2894,2055,3929,0.4851227536893463,1.7747281146495058,3460,931,6,0.8236637815747918,0.866155064237715,False,0.5926001635322976,1
868,2027-05-18,Asset,2322,762,1570,1662,3975,0.5891394595026901,0.6694985761907521,4293,3020,3,1.0125279258562978,0.9445383984180905,False,0.45298446443172524,1
869,2027-05-19,Liability,362,1057,600,933,1711,0.7401137162026792,1.1850287446240897,3922,3025,1,0.6171256670068272,0.9346403312636042,False,0.05233033524121014,1
870,2027-05-20,Expense,2089,4155,434,748,2191,0.26630804299423494,1.5942325823332066,3197,1210,7,1.2325397481979117,0.9630250885165603,False,0.4053556827473426,1
871,2027-05-21,Liability,4247,2605,1240,3568,2044,0.26753471328534917,1.3993475376574724,3634,1802,8,0.8500380867151062,0.953885134824169,False,0.8464840556009812,1
872,2027-05-22,Asset,174,2422,816,2495,535,0.49108281377564683,0.785858866388235,3585,2624,4,1.4037810841718974,0.8091839191905243,False,0.013900245298446443,1
873,2027-05-23,Revenue,4195,1713,2705,2960,2840,0.22249542099059955,2.8045350649166876,3903,1250,3,1.171825473167106,0.9933602017054017,False,0.8358544562551103,1
874,2027-05-24,Asset,671,3131,3866,1332,550,0.6987642108181334,2.348939037304511,837,3170,4,0.5009497616297204,0.9359971558162858,False,0.11549468520032706,1
875,2027-05-25,Liability,3083,2589,743,4917,3050,0.6613211898759832,2.9146804956120658,4918,925,8,0.6438412283666928,0.9397823568358268,False,0.6085445625511039,1
876,2027-05-26,Asset,3310,1305,1075,1496,2726,0.7731487570611864,2.638813501301424,3415,2357,2,1.5947607470262417,0.8583829460505971,False,0.6549468520032706,1
877,2027-05-27,Revenue,919,3170,1870,702,2980,0.20136343509137766,2.710504234143098,3054,2287,5,1.7602991287978906,0.9742176245810659,False,0.1661896974652494,1
878,2027-05-28,Expense,4697,4254,2112,1946,511,0.4750036909653405,0.8951155476583967,1739,229,3,1.1182863504862004,0.8357952873271373,False,0.9384709730171709,1
879,2027-05-29,Liability,4895,1339,715,4485,2380,0.7375014579516932,2.7524495070886412,4474,2300,8,1.6576779690124337,0.972088179985386,True,0.9789452166802943,1
880,2027-05-30,Expense,699,2110,3831,1121,2286,0.5852089013921666,0.9229974597715267,133,860,8,1.3146790563620545,0.9124061184655802,False,0.12121831561733443,0
881,2027-05-31,Expense,2637,1657,1175,4128,1898,0.291666856459234,1.5929508931375782,3066,2614,4,1.759542888584729,0.8357202158894939,True,0.5173753066230581,1
882,2027-06-01,Asset,3501,3309,1777,1185,2423,0.4631271597427902,2.5665482079976445,3264,3003,4,1.5818977456566068,0.8739519150474592,False,0.6939901880621423,1
883,2027-06-02,Asset,1877,3863,3742,4022,225,0.2613746461162335,1.5077623166388654,1033,1109,9,1.1105395838566634,0.8466981227825048,False,0.36201962387571546,1
884,2027-06-03,Revenue,3452,622,1730,757,847,0.34703139212440004,0.850634765649608,4089,3441,4,1.7379720876324853,0.9195353576751915,False,0.6839738348323794,1
885,2027-06-04,Liability,3880,3088,3213,4724,2497,0.2972332139144283,1.7466075093261924,1117,1494,9,1.272610158482697,0.975378440752132,False,0.7714636140637776,1
886,2027-06-05,Liability,4294,2076,3155,3291,3766,0.5903080006040635,2.5390881697486636,900,2531,3,1.5545248321577128,0.9666513130268106,False,0.8560915780866721,1
887,2027-06-06,Liability,4801,924,460,450,803,0.6895738314755087,2.1977598937286493,3045,1020,7,1.1532597387101016,0.8598554253896672,False,0.9597301717089125,1
888,2027-06-07,Asset,2370,3521,1786,3155,1673,0.7292001049402272,2.9881959583539865,1817,3328,7,0.717976419298548,0.889759869753902,False,0.4627964022894522,1
889,2027-06-08,Expense,2285,721,1775,1963,2181,0.7437634203719268,1.8264729888634301,3860,847,4,1.9791621319402195,0.968553429507657,False,0.4454210956663941,1
890,2027-06-09,Revenue,1276,1179,1225,1963,1604,0.39353412480755057,1.6680331837966784,4711,619,9,0.734316754943763,0.9567743089770963,False,0.2391659852820932,1
891,2027-06-10,Asset,4573,828,1468,3367,2330,0.6390952056183506,1.532047355489999,2617,2074,1,0.9063009098595638,0.9121837709744041,False,0.9131234668847097,1
892,2027-06-11,Liability,2840,1296,3783,1833,3377,0.40771172570207936,1.3845362357290463,4754,1306,1,1.1838270866453493,0.8745171602967138,False,0.5588716271463614,1
893,2027-06-12,Liability,2929,3449,2017,2089,3764,0.268185918174753,2.3837593070607745,121,2034,3,0.8553432763138257,0.897580627388266,False,0.5770645952575634,1
894,2027-06-13,Expense,4357,3271,2917,1897,2119,0.6613990830905092,2.8338814990339065,1763,1329,5,1.2070322362555845,0.9316612135422632,False,0.8689697465249386,1
895,2027-06-14,Revenue,4657,3225,2750,1455,247,0.4578528519617794,1.1299760232491312,1586,2508,6,1.1636319255675331,0.937639333699817,False,0.9302943581357318,1
896,2027-06-15,Liability,3614,2716,223,2535,3355,0.26074323938727106,2.604121593737923,3367,753,5,1.7415615131065874,0.923293134948726,False,0.7170891251022077,1
897,2027-06-16,Expense,2199,4469,1002,2076,3666,0.37508509886385133,1.3873223386070739,565,2275,7,1.2934923106308827,0.8099465417963083,False,0.4278413736713001,1
898,2027-06-17,Asset,1875,1649,461,558,1480,0.5761674105870858,2.7166308449460286,3138,3618,1,1.0076553396262087,0.9444020928762373,False,0.3616107931316435,1
899,2027-06-18,Expense,943,1849,2771,935,2439,0.46897473753769087,2.2532379435215706,1463,2500,4,1.2832947649656876,0.902920004270489,False,0.17109566639411283,1
900,2027-06-19,Revenue,1901,766,430,690,611,0.7182592778491954,2.6434024724532827,1680,3820,1,1.606327897695886,0.9092456934750653,False,0.3669255928045789,1
901,2027-06-20,Expense,837,1162,2752,4032,2579,0.6237456841073163,2.500949482045674,769,703,7,1.1905411432551511,0.8807494358246696,False,0.14942763695829928,1
902,2027-06-21,Asset,3389,2992,2956,4993,2106,0.471227052028771,0.7355006959727177,497,2181,7,0.7766470827339611,0.9511681604297105,False,0.6710956663941129,1
903,2027-06-22,Asset,4368,2024,208,4922,1830,0.5120061135260332,2.6996507709183097,881,3436,9,1.6720608230632057,0.8478990680174068,False,0.8712183156173344,1
904,2027-06-23,Revenue,4978,510,3432,728,880,0.4971270948559115,0.9542318841273731,2981,2441,9,0.7600095192318406,0.8060934338504835,False,0.9959116925592805,1
905,2027-06-24,Expense,3074,529,2719,3374,829,0.47162022885052013,0.562100644455406,1319,2741,9,0.9903627356787346,0.960071186842992,False,0.60670482420278,1
906,2027-06-25,Liability,3258,1853,3166,1907,1799,0.45253702287982234,1.5755765975393032,405,689,7,1.1911658535195353,0.9706772585685718,False,0.6443172526573998,1
907,2027-06-26,Expense,215,3414,3119,1947,3872,0.4012702529340174,2.5389828606896567,3533,609,6,0.7668126270899798,0.8534517174649248,False,0.022281275551921505,1
908,2027-06-27,Expense,4872,3228,1067,1390,1456,0.5850117934069461,1.3780561817662769,666,3421,1,0.8045294057101025,0.8555897440797539,False,0.9742436631234669,1
909,2027-06-28,Revenue,2575,2299,1173,3414,3264,0.31152071073238535,0.7582405116787354,1944,3287,2,1.115856072079643,0.9518899182733309,False,0.5047015535568274,1
910,2027-06-29,Expense,4873,3282,1647,4519,3335,0.2204904564185443,2.096653968846721,3301,2325,8,1.7992178347469476,0.8816451802394913,False,0.9744480784955029,1
911,2027-06-30,Expense,4077,1301,3347,3695,1951,0.2492644714208216,1.9815864703391672,4968,241,5,0.9125419963819934,0.9840023963674716,False,0.8117334423548651,1
912,2027-07-01,Revenue,1481,3921,1406,4928,921,0.21104891573070092,2.1041873142143954,2509,3772,3,1.4929502875416523,0.9767399397351364,False,0.2810711365494685,1
913,2027-07-02,Revenue,2331,4247,3257,662,1010,0.3942217454928746,2.3972144177046424,3721,1948,3,1.459822472187657,0.9249460307794263,False,0.45482420278004904,1
914,2027-07-03,Asset,662,1957,3872,1027,3245,0.38289752096271146,2.118293355874744,4916,1204,8,0.7862796332588645,0.9902630422719045,True,0.11365494685200327,1
915,2027-07-04,Revenue,2463,587,2555,3831,3133,0.25324548077326314,2.014901537791602,1683,2913,2,1.3519535570030796,0.9337299641238197,True,0.48180703188879803,1
916,2027-07-05,Asset,347,2962,3917,356,3003,0.5911614515610419,2.1728116258901427,752,744,2,1.4652950419107382,0.9981118016714368,False,0.04926410466067048,1
917,2027-07-06,Liability,2206,4255,2602,1839,3556,0.5863070944393314,1.60312332638363,985,1151,4,1.1097786294406484,0.889378806385979,False,0.42927228127555195,1
918,2027-07-07,Asset,675,666,2269,1925,1541,0.24479672309206255,1.1588898293122134,1485,3836,8,0.697541074686009,0.813304282623454,False,0.11631234668847097,1
919,2027-07-08,Liability,4916,1705,3101,3644,2307,0.49082739834411493,1.520996356401891,628,2496,6,0.5730044632067565,0.9604951494838331,False,0.9832379394930498,1
920,2027-07-09,Asset,4787,907,2372,4938,2433,0.7848115847953938,2.874791415801061,4095,2142,8,1.1052999038369853,0.9352674144189258,False,0.9568683565004088,1
921,2027-07-10,Revenue,268,1588,2774,2347,100,0.565177906998401,1.0941901293532326,4736,2714,8,1.4590779112879164,0.8305817661684741,True,0.03311529026982829,1
922,2027-07-11,Expense,2411,2637,3490,4812,3378,0.6035201824997207,0.5593222967015689,871,1856,1,0.8915219859451673,0.961106532387046,False,0.4711774325429272,1
923,2027-07-12,Expense,1570,3480,3427,382,129,0.5019062811235964,1.9443130359624963,739,2365,1,1.671228434946693,0.8319668525992966,False,0.2992641046606705,1
924,2027-07-13,Asset,1369,1599,1426,3897,3080,0.6561471253769692,2.688777920280484,3158,3726,6,1.2278102290886985,0.8380110950078427,False,0.25817661488143906,1
925,2027-07-14,Revenue,713,674,3819,2505,703,0.2058576218344431,1.5159647754444316,3596,2583,5,1.9063390833188327,0.8352368591230485,False,0.1240801308258381,1
926,2027-07-15,Asset,3111,4192,964,1677,3889,0.7595332650266353,1.93153365499209,1287,1042,7,1.9212622575692877,0.8414173853049638,False,0.6142681929681112,1
927,2027-07-16,Liability,3959,1061,1308,756,2163,0.3042446476352338,0.7157904873588734,4554,1749,7,0.9411947093497894,0.8243554494672017,False,0.7876124284546198,1
928,2027-07-17,Expense,4275,1080,1029,1783,370,0.48634055177949614,2.141502973154831,4476,2717,8,1.6085746639175158,0.9995434693388784,False,0.8522076860179886,1
929,2027-07-18,Asset,1264,1792,2577,3878,3280,0.49536203384166116,0.663871670752336,1594,305,6,1.655404711276116,0.9470336232176996,True,0.2367130008176615,1
930,2027-07-19,Revenue,1934,1122,701,1830,1388,0.43111416618099985,1.8436696446241818,2445,2242,8,0.7893057511555955,0.8249603459295611,False,0.37367130008176613,1
931,2027-07-20,Asset,3322,3832,2177,4553,1807,0.44360861495827614,2.4121328264117574,531,2997,3,1.4979405464498288,0.8190873606786343,False,0.6573998364677024,1
932,2027-07-21,Asset,1684,4137,252,1578,1277,0.4886942733336353,2.1864006962325395,2542,2088,1,1.6631956268989938,0.9559720171798535,False,0.32256745707277185,1
933,2027-07-22,Expense,1649,543,3184,4269,1101,0.40454022251087085,2.0740887767309464,3454,2606,6,1.9983676928682454,0.9374954547017236,False,0.3154129190515127,1
934,2027-07-23,Asset,342,4187,2631,1120,2078,0.5471321798106817,1.7597433247295085,1586,653,2,1.7720765933713039,0.9576994244393404,False,0.0482420278004906,1
935,2027-07-24,Expense,352,3292,3751,3457,1183,0.3543285367417969,2.5927578762741805,2434,2169,4,1.7469356280435304,0.9310962651790802,False,0.05028618152085037,1
936,2027-07-25,Expense,1928,2686,3392,995,734,0.4008529642019343,1.7903898047872697,1806,2330,2,0.5143449770344244,0.8182957106143943,False,0.3724448078495503,1
937,2027-07-26,Revenue,4717,3087,979,551,2346,0.2962068416627467,1.511553629300057,3472,1428,5,1.7257942548307108,0.9383460768592503,False,0.9425592804578904,1
938,2027-07-27,Liability,1921,1680,655,3683,3545,0.5838473793502352,2.368401060113781,165,1409,3,0.9010679850876697,0.8220465307583509,True,0.37101390024529846,1
939,2027-07-28,Revenue,3368,3779,606,4212,3565,0.22867123280810886,2.3467624705562047,1527,872,3,1.9162835477154423,0.8829901374933486,False,0.6668029435813573,1
940,2027-07-29,Revenue,4340,824,3362,4347,1205,0.5721290464984927,1.9927597685089706,4724,1668,7,1.8390158540260932,0.9557641182278667,True,0.865494685200327,1
941,2027-07-30,Asset,4215,3784,961,1562,3885,0.22107183694650154,0.6155450778021836,1978,3094,3,0.868126521603567,0.8428131897233683,False,0.8399427636958299,1
942,2027-07-31,Revenue,3645,2594,1739,3591,265,0.6111335885931558,1.6439529153672856,3085,1988,5,1.7801192146062212,0.8419945682298804,False,0.723426001635323,1
943,2027-08-01,Expense,463,1995,776,4585,2607,0.5253047145315306,2.9943528695623525,4627,3326,3,1.747183316256151,0.8848701953288943,False,0.07297628781684383,1
944,2027-08-02,Expense,1601,2757,3343,867,3781,0.5911956691531088,2.1651428382773656,2873,1868,4,1.2962004376674698,0.8695048657756977,False,0.30560098119378576,0
945,2027-08-03,Liability,813,4424,476,1560,3570,0.43847907486615695,2.297221830796366,513,2257,6,1.9889277283585265,0.8863396026470043,False,0.1445216680294358,1
946,2027-08-04,Liability,3580,1758,667,362,1334,0.7292073138390993,1.542130619802666,1187,1022,4,0.7265163549325216,0.9525042675622543,False,0.7101390024529844,1
947,2027-08-05,Asset,4266,3228,887,866,498,0.5598367612416613,1.2709415888720128,3381,2035,7,0.8279821684442072,0.9989974057249867,True,0.8503679476696647,1
948,2027-08-06,Expense,235,2047,1485,630,3812,0.2713638480094183,1.964905537546258,2868,2767,3,1.5955995168852581,0.990451315574824,True,0.02636958299264105,0
949,2027-08-07,Revenue,1635,2343,1251,4870,651,0.21938519043282967,0.9175858995879095,4380,3854,2,0.6505723195389783,0.8545064837996391,True,0.312551103843009,1
950,2027-08-08,Revenue,2779,673,905,4486,3600,0.3556098048358526,2.9996435595076747,2806,3314,8,1.1060262004339168,0.9916811007091653,True,0.5464022894521668,1
951,2027-08-09,Revenue,3032,3475,2061,2105,324,0.2814654802474983,0.6476969843369633,1221,3989,7,1.1673052642355541,0.9701423615489561,False,0.598119378577269,1
952,2027-08-10,Liability,3790,4155,2515,468,1559,0.6402408431771005,1.8823697691633952,237,2572,5,1.7608763715641726,0.9180626705256645,False,0.7530662305805397,1
953,2027-08-11,Expense,1243,2972,1001,1628,1987,0.7328971474169386,2.000772848505962,2482,3904,3,0.8005293434409706,0.8012962128968661,False,0.23242027800490597,1
954,2027-08-12,Revenue,288,3017,1427,2513,1289,0.47248470637884793,0.5177123356264122,995,3009,9,1.4983804879768374,0.9030841096141611,False,0.037203597710547834,1
955,2027-08-13,Expense,2265,2979,639,4260,2677,0.3495384658897397,1.7629132066261362,1453,771,8,0.6018261703263305,0.8343943908191445,False,0.44133278822567457,1
956,2027-08-14,Expense,4932,2986,2063,2828,3312,0.7769313760049887,2.021067479683574,1829,2147,6,1.2772956017135093,0.9261966691554853,False,0.9865085854456255,1
957,2027-08-15,Expense,3403,4328,1352,4845,2194,0.43842567409298916,2.092753651631842,1116,3596,7,1.4720565916650912,0.855864417696391,False,0.6739574816026165,1
958,2027-08-16,Revenue,4479,3313,3902,1838,1595,0.3872969074280101,0.7930566369691399,373,3030,4,1.7031560998511384,0.9648466421311619,False,0.8939084219133279,1
959,2027-08-17,Expense,4287,4171,819,2737,1388,0.7882024055888157,1.4679814267165454,3694,1431,9,1.633961742088814,0.9781046873011949,False,0.8546606704824202,1
960,2027-08-18,Expense,3110,4410,1385,2882,280,0.4753575852925499,2.0482510150352145,230,2575,6,1.0619115936994163,0.8280702681490026,False,0.6140637775960752,1
961,2027-08-19,Expense,3387,1086,334,2762,2254,0.3347256749452822,2.8926949503010233,2893,3589,2,0.9689908408680138,0.8341536021899643,False,0.6706868356500408,1
962,2027-08-20,Expense,1623,646,2151,2002,2662,0.7934669502641283,2.582063543676645,1563,697,9,1.4379690701184957,0.9673684370124994,False,0.3100981193785773,1
963,2027-08-21,Liability,1821,929,2818,3539,3655,0.21146980990225034,2.8580247656892137,433,3649,5,1.1978536686124148,0.8820339492785323,False,0.35057236304170075,1
964,2027-08-22,Liability,2931,1004,1487,4370,3111,0.6904048947180836,1.5688905848005361,2181,1857,5,0.7104844716014034,0.919439902143488,False,0.5774734260016353,1
965,2027-08-23,Revenue,1632,4406,759,2354,3133,0.2079653742013371,2.1784801814655808,1444,3186,1,0.8357842877345947,0.8175391080430684,False,0.3119378577269011,1
966,2027-08-24,Expense,4825,2984,1756,4221,763,0.5230036235820763,1.5607551507485902,3926,213,6,1.783323507969391,0.9800193790548662,False,0.9646361406377759,1
967,2027-08-25,Liability,1783,529,3627,1426,912,0.4910873647998541,2.0727262082878695,294,3071,8,0.8564688306830592,0.8237955485304198,False,0.3428045789043336,1
968,2027-08-26,Revenue,2301,1120,298,694,539,0.6553459892820305,1.7307508185964866,2840,1072,5,1.212585146905449,0.9365216934966661,False,0.44869174161896974,1
969,2027-08-27,Liability,138,1936,2391,858,1472,0.5699788151474308,2.2384669132981703,3906,193,5,0.9404275987654174,0.9342107693711718,False,0.006541291905151268,1
970,2027-08-28,Asset,4352,3685,3423,1263,1358,0.46553177291284836,1.9007492421068637,3870,2666,8,1.317312743923818,0.8319553313188848,False,0.8679476696647588,1
971,2027-08-29,Expense,2974,2600,226,4398,1982,0.7573942189833429,2.6191470915098334,1733,2862,8,1.6513586385045274,0.8910645425759867,False,0.5862632869991823,1
972,2027-08-30,Asset,3023,2367,3845,1565,2442,0.549289325354954,2.78509754924044,3358,2831,7,1.0252934148077923,0.8601951482473786,False,0.5962796402289452,1
973,2027-08-31,Liability,3906,3918,1980,3828,2148,0.42298129543659607,0.5006052249198161,4400,1973,6,1.515651211834767,0.9467963048464245,False,0.776778413736713,1
974,2027-09-01,Expense,1892,1975,517,1568,3399,0.7127861932372059,2.7304704033300973,653,3474,6,1.8194153005293965,0.9619934644925224,False,0.36508585445625513,1
975,2027-09-02,Expense,2372,1815,1944,1387,2685,0.4113595016511421,2.0677515069343477,134,2669,6,0.96747907262238,0.8549406600591587,False,0.4632052330335241,1
976,2027-09-03,Liability,3780,3428,1742,2366,3218,0.43731758007696975,2.1978665844708183,4228,1715,9,1.8482002578001815,0.9228718387423764,False,0.7510220768601799,1
977,2027-09-04,Asset,1765,4114,1365,3323,3337,0.7718750462085451,1.1612610994140367,1883,2534,6,0.7015700415749682,0.9333827143352883,False,0.339125102207686,1
978,2027-09-05,Liability,429,4266,3402,505,3253,0.7088391506267151,1.4010118067423156,689,426,9,1.794042581287323,0.8336087037067909,False,0.06602616516762061,1
979,2027-09-06,Asset,2205,863,3175,1507,2403,0.5729295714802675,1.9672421172483934,1525,3034,7,1.1313216052520967,0.9314320762590922,False,0.4290678659035159,1
980,2027-09-07,Asset,2639,2183,2829,2610,2618,0.3329435411886231,1.0360954651945251,2122,1647,7,0.9361834527194575,0.8028023674079592,False,0.51778413736713,1
981,2027-09-08,Asset,290,4329,2306,4898,2751,0.5673290809181547,2.7694511581826426,2002,644,7,1.5578331084793384,0.8502286593925389,False,0.03761242845461979,1
982,2027-09-09,Asset,4858,1110,2557,1978,3549,0.6342615178308535,1.3867214416764988,2525,2548,8,1.788521896538694,0.9399566191311052,False,0.9713818479149632,1
983,2027-09-10,Revenue,4314,3324,1847,883,1522,0.5922516219612022,2.3908552829848473,4510,2049,9,1.8970139905781869,0.9260547916167525,False,0.8601798855273917,1
984,2027-09-11,Liability,4706,2399,2444,2141,346,0.6147661549676857,1.5460250284657708,3781,1558,7,1.8387018160198352,0.9121366972074704,False,0.9403107113654947,1
985,2027-09-12,Expense,2392,3826,3253,4982,2874,0.5190622540085821,2.477124615302765,1666,3150,1,1.6907957384098293,0.8746141205419153,False,0.46729354047424365,1
986,2027-09-13,Liability,1608,3771,1846,4819,177,0.7175762313070935,2.2027952432988442,2301,2827,5,1.1382546415541919,0.8671657077403829,False,0.3070318887980376,1
987,2027-09-14,Asset,894,3130,1803,571,3255,0.29821544076489614,1.8473072073834411,2728,1151,5,1.0862825053869647,0.9017384852583445,False,0.16107931316434995,1
988,2027-09-15,Liability,4325,2499,2628,1484,1990,0.26895255432879783,2.412399014123713,2799,2597,2,0.5999620800577736,0.8276777627107135,False,0.8624284546197875,1
989,2027-09-16,Expense,4001,4136,1415,1620,1049,0.22790062448904075,1.8450170549640703,2710,2662,5,1.1936855087758538,0.907872948737439,False,0.7961978740801309,1
990,2027-09-17,Expense,2801,740,1571,1316,1449,0.41466378954418376,1.9926360454241425,1897,2568,2,1.7305168145773384,0.8704131892825788,False,0.5508994276369583,1
991,2027-09-18,Asset,2770,812,1985,3728,501,0.32996626210703484,2.128537102475956,4934,1864,4,0.8886181098374155,0.909390703801063,False,0.544562551103843,1
992,2027-09-19,Asset,3403,1018,1828,4287,2180,0.7686810070151182,2.9080502463865026,2348,2854,9,1.6314892678297497,0.9790840847863265,False,0.6739574816026165,1
993,2027-09-20,Expense,3354,1022,2745,2765,2464,0.48362380989774917,2.8274485644125646,1838,205,6,1.593548186763499,0.9927926990440126,False,0.6639411283728537,1
994,2027-09-21,Revenue,107,594,1281,428,794,0.410541014020264,2.9504270830153096,123,2435,8,1.1743075829368244,0.9653124310061023,False,0.0002044153720359771,1
